id,PHONE,affiliation,city,name,state,street,zipcode
2373,(773) 774-1677,catholic,chicago,romanian archdiocese,il,5410 n newland ave,60656
2374,(773) 785-9733,,chicago,st james amechurch,il,9256 s lafayette ave,60620
2375,(773) 359-2293,,chicago,soul deliverance outreach mission,il,9045 s east end ave,60617
2376,(773) 941-4126,evangelical,chicago,seed-love & life ministries,il,9231 s throop st,60620
2377,(773) 424-8073,evangelical,chicago,total word empowerment ministries,il,3933 w columbus ave,60652
2378,(773) 734-5977,,chicago,wallace temple,il,9229 s drexel ave,60619
2379,(773) 221-5081,pentecostal,chicago,wallace temple-church of god in christ,il,9235 s drexel ave,60619
2380,(773) 374-9389,pentecostal,chicago,saint mark church of god in christ,il,9201 s avalon ave,60619
2381,(773) 723-7242,evangelical,chicago,al wd benjamin ministry,il,9259 s cottage grove ave,60619
2382,(773) 723-3813,,chicago,all nations mission,il,747 e 93rd st,60619
2383,(773) 978-9300,pentecostal,chicago,charity tabernacle church of god in christ,il,924 e 93rd st,60619
2384,(773) 628-7805,,chicago,protestant nutrition church,il,5201 n harlem ave,60656
2385,(773) 966-6599,,chicago,macedonia m b church of chicago,il,9315 s evans ave,60619
2386,(773) 530-0360,evangelical,chicago,new original ministries,il,9101 s jeffery ave,60617
2387,(773) 928-6311,Lutheran,chicago,resurrection lutheran church,il,9349 s wentworth ave,60620
2388,(773) 582-0470,Lutheran,chicago,st peter lutheran church,il,8550 s kedvale ave,60652
2389,(773) 723-0008,baptist,chicago,good temple missionary baptist church,il,9314 s cottage grove ave,60619
2390,(773) 221-3299,baptist,chicago,tree of life missionary baptist,il,1124 e 93rd st,60619
2391,(773) 488-7729,,chicago,new covenant life church,il,9321 s cottage grove ave,60619
2392,(773) 568-1091,baptist,chicago,new progressive missionary baptist church,il,9406 s perry ave,60620
2393,(773) 375-4494,,chicago,burnside congregation-jehovah,il,9320 s greenwood ave,60619
2394,(773) 731-3888,baptist,chicago,upright missionary baptist,il,1155 e 93rd st,60619
2395,(773) 978-7919,evangelical,chicago,god will provide ministries,il,8750 s burley ave,60617
2396,(773) 298-2110,,chicago,amani trinity united comm health,il,400 w 95th st,60628
2397,(773) 721-2393,Lutheran,chicago,bethany lutheran church,il,9147 s jeffery ave,60617
2398,(773) 779-9440,evangelical,chicago,oakdale covenant church,il,9440 s vincennes ave,60620
2399,(773) 233-7264,seventh-day adventist,chicago,seventh day adventist-beverly hills church,il,9356 s justine st,60620
2400,(773) 224-4350,methodist,chicago,st matthew gordon ame zion,il,9448 s eggleston ave,60620
2401,(773) 874-1458,baptist,chicago,west 95 oakdale missionary baptist church,il,9450 s normal ave,60620
2402,(773) 763-1522,christian,chicago,edgebrook community church,il,6736 n loleta ave,60646
2403,(773) 994-5272,,chicago,bibleway church of chicago,il,502 w 95th st,60628
2404,(773) 840-4081,,chicago,brown sugar,il,147 w 95th st,60628
2405,(773) 785-3522,baptist,chicago,christ temple missionary baptist church,il,41 w 95th st,60628
2406,(773) 625-1153,presbyterian,chicago,faith community presbyterian church,il,3900 n plainfield ave,60634
2407,(773) 881-7893,pentecostal,chicago,purchased church of god,il,625 w 95th st,60628
2408,(773) 821-6240,methodist,chicago,wesley united methodist church,il,201 e 95th st,60619
2409,(773) 238-4368,christian bible church,chicago,st paul's bible church,il,1960 w 94th st,60643
2410,(773) 978-0488,pentecostal,chicago,south haitian church of god,il,8901 s baltimore ave,60617
2411,(773) 568-7078,catholic,chicago,st. thaddeus catholic church,il,9540 s harvard ave,60628
2412,(773) 936-1348,christian,chicago,christ life church chicago,il,8927 s houston ave,60617
2413,(773) 995-1087,baptist,chicago,soul-reviving missionary baptist church,il,9537 s perry ave,60628
2414,(773) 978-4700,baptist,chicago,new hope christian missionary baptist church,il,1033 e 95th st,60619
2415,(773) 445-7558,Lutheran,chicago,bethlehem lutheran church,il,9401 s oakley ave,60643
2416,(773) 785-9710,baptist,chicago,true fellowship baptist church,il,9556 s king dr,60628
2417,(773) 445-7557,Lutheran,chicago,lutheran church bethlehem,il,9426 s leavitt st,60643
2418,(773) 978-0682,baptist,chicago,outreach missionary baptist church,il,1143 e 95th st,60619
2419,(773) 734-4522,methodist,chicago,saint paul ame church,il,8911 s mackinaw ave,60617
2420,(773) 775-2355,christian,chicago,bethel community church,il,7601 w foster ave,60656
2421,(773) 585-5061,christian jehovah's witnesses,chicago,jehovah's witnesses,il,4500 w 87th st,60652
2422,(773) 238-1174,,chicago,trinity all nation church,il,9600 s vincennes ave,60643
2423,(773) 239-7180,pentecostal,chicago,prayer tabernacle church of god in christ,il,9535 s prospect ave,60643
2424,(773) 631-2860,,chicago,norwood park evan luth ch,il,5917 n nina ave,60631
2425,(773) 631-9222,christian,chicago,windy city community church,il,6131 n newark ave,60631
2426,(773) 902-2495,christian,chicago,christ universal church of holiness,il,2715 e 92nd st,60617
2427,(773) 731-1136,baptist,chicago,greater rising sun baptist,il,9015 s buffalo ave,60617
2428,(773) 941-6871,,chicago,u c i c inc,il,9643 s genoa ave,60643
2429,(773) 238-7850,christian,chicago,greater tabernacle holiness m b church,il,9712 s vincennes ave,60643
2430,(773) 239-3400,,chicago,calvary temple outreach church,il,9700 s halsted st,60628
2431,(773) 775-3833,catholic,chicago,immaculate conception church,il,7211 w talcott ave,60631
2432,(773) 429-0906,,chicago,dominican sisters,il,9610 s winchester ave,60643
2433,(773) 768-7280,,chicago,trinity resurrection united,il,9046 s mackinaw ave,60617
2434,(773) 734-6840,baptist,chicago,greater saints stephen baptist church,il,1901 e 95th st,60617
2435,(773) 933-9489,,chicago,morning star m b church of chicago,il,9354 s phillips ave,60617
2436,(773) 731-0495,baptist,chicago,new prospect missionary baptist church,il,3352 e 91st st,60617
2437,(773) 775-0545,catholic,chicago,immaculate conception school,il,7263 w talcott ave,60631
2438,(773) 721-6544,catholic,chicago,our lady of guadalupe church,il,9129 s burley ave,60617
2439,(773) 221-0900,,chicago,powell enterprises,il,2159 e 95th st,60617
2440,(773) 768-2526,christian bible church,chicago,east side bible church,il,10524 s avenue n,60617
2441,(773) 763-3380,,chicago,st thecla,il,6323 n newcastle ave,60631
2442,(773) 768-0558,pentecostal,chicago,chicago-south church of god,il,9231 s houston ave,60617
2443,(773) 631-8770,catholic,chicago,immaculate conception church,il,7271 w talcott ave,60631
2444,(773) 763-0206,,chicago,saint mary of the woods rectory,il,7033 n moselle ave,60646
2445,(773) 763-7577,,chicago,st mary of the woods school,il,7033 n moselle ave,60646
2446,(773) 792-3077,,chicago,st thecla church,il,6725 w devon ave,60631
2447,(773) 631-1606,Lutheran,chicago,our savior lutheran school,il,6099 n northcott ave,60631
2448,(773) 775-1215,methodist,chicago,new hope united methodist church,il,7115 w hood ave,60631
2449,(773) 779-5151,catholic,chicago,st margaret of scotland  roman catholic church,il,9837 s throop st,60643
2450,(773) 731-8094,baptist,chicago,grove heights baptist church,il,9800 s greenwood ave,60628
2451,(773) 763-2235,,chicago,st eugene,il,7930 w foster ave,60656
2452,(773) 779-7968,,chicago,saint margaret of scotland youth center,il,9838 s vincennes ave,60643
2453,(773) 775-6659,catholic,chicago,st eugene catholic church,il,7958 w foster ave,60656
2454,(773) 933-2700,baptist,chicago,compassion baptist church,il,2650 e 95th st,60617
2455,(773) 233-1775,Lutheran,chicago,zion lutheran church,il,9901 s winston ave,60643
2456,(773) 887-3651,,chicago,st patrick fathers,il,8422 w windsor ave,60656
2457,(773) 245-3008,,chicago,acts of faith,il,9350 s south chicago ave,60617
2458,(773) 374-7697,pentecostal,chicago,redemption way church of god,il,9545 s colfax ave,60617
2459,(773) 445-9104,christian,chicago,gospel music according to,il,9959 s winston ave,60643
2460,(773) 239-9101,baptist,chicago,gospel truth missionary baptist church,il,10015 s halsted st,60628
2461,(773) 221-7740,baptist,chicago,praise tabernacle deliverance baptist church,il,9511 s commercial ave,60617
2462,(773) 445-7125,methodist,chicago,fernwood united methodist church,il,10057 s wallace st,60628
2463,(773) 768-1423,catholic,chicago,sacred heart church,il,2864 e 96th st,60617
2464,(708) 867-5044,Lutheran,chicago,saint paul lutheran church,il,5650 n canfield ave,60631
2465,(773) 941-8192,christian jehovah's witnesses,chicago,jehovah's witnesses,il,10134 s vincennes ave,60643
2466,(773) 928-2167,baptist,chicago,salem baptist church,il,10126 s indiana ave,60628
2467,(773) 239-3032,pentecostal,chicago,true holiness pentecostal church,il,10159 s halsted st,60628
2468,(773) 625-4805,catholic,chicago,st. joseph the betrothed ukranian catholic church,il,5000 n cumberland ave,60656
2469,(773) 779-5649,churches of christ,chicago,southtown church of christ,il,10201 s parnell ave,60628
2470,(773) 785-2022,,chicago,saint john de la salle church,il,10205 s king dr,60628
2471,(773) 375-3059,,chicago,our lady gate of heaven rectory,il,2338 e 99th st,60617
2472,(773) 933-0844,baptist,chicago,mt sinai deliverence missionary baptist,il,9900 s luella ave,60617
2473,(773) 374-9662,,chicago,first new mt olive church,il,2349 e 99th st,60617
2474,(773) 734-5500,baptist,chicago,pathway to victory baptist church,il,9907 s crandon ave,60617
2475,(773) 768-3654,christian jehovah's witnesses,chicago,jehovah's witness,il,9837 s torrence ave,60617
2476,(773) 779-1055,baptist,chicago,new macedonia baptist church,il,432 w 103rd st,60628
2477,(773) 445-1556,,chicago,gods house of holiness,il,538 w 103rd st,60628
2478,(773) 629-6490,catholic,chicago,greater change cathedral church rev,il,556 w 103rd st,60628
2479,(773) 629-6400,evangelical,chicago,apostolic truth world ministries,il,1264 w 103rd st,60643
2480,(773) 660-1599,christian jehovah's witnesses,chicago,jehovah's witnesses,il,60 e 103rd st,60628
2481,(773) 445-7600,evangelical,chicago,prayer faith outreach ministries,il,944 w 103rd st,60643
2482,(773) 881-7108,,chicago,assembly of faith,il,619 w 103rd st,60628
2483,(773) 298-8525,,chicago,shining star mbc church number two,il,1250 w 103rd st,60643
2484,(773) 445-7736,pentecostal,chicago,ambassadors for christ church of god in christ,il,531 w 103rd st,60628
2485,(773) 785-9855,christian,chicago,pullman christian reformed church,il,424 e 103rd st,60628
2486,(773) 468-8083,,chicago,brown temple mission,il,35 e 103rd st,60628
2487,(773) 336-5081,baptist,chicago,greater morning view baptist church,il,2335 e 100th st,60617
2488,(773) 238-5814,pentecostal,chicago,pentecost way church of god in christ,il,1117 w 103rd st,60643
2489,(773) 238-3877,baptist,chicago,gospel temple missionary baptist church,il,1058 w 103rd pl,60643
2490,(773) 779-4982,,chicago,full doctrine of holiness church,il,1439 w 103rd st,60643
2491,(773) 895-7977,catholic,chicago,transfiguration community church,il,1750 w 103rd st,60643
2492,(773) 568-6720,baptist,chicago,christian missionary baptist,il,132 w 104th st,60628
2493,(773) 881-4548,baptist,chicago,messiah temple missionary baptist church,il,10400 s halsted st,60628
2494,(773) 785-7836,baptist,chicago,new tabernacle baptist church,il,10413 s michigan ave,60628
2495,(773) 568-3062,pentecostal,chicago,pentecostal church of god,il,10429 s michigan ave,60628
2496,(773) 763-2233,christian,chicago,edison park community church,il,6675 n oketo ave,60631
2497,(773) 238-1851,,chicago,st john fisher office of religious education,il,10200 s washtenaw ave,60655
2498,(773) 881-0761,,chicago,triedstone learning center,il,10422 s charles st,60643
2499,(773) 614-8144,evangelical,chicago,growth gathering fellowship,il,10441 s racine ave,60643
2500,(773) 429-4673,,chicago,the missing peace church of living hope,il,10504 s halsted st,60628
2501,(773) 253-8709,evangelical,chicago,kw outreach ministries,il,10506 s halsted st,60628
2502,(773) 779-4990,baptist,chicago,shiloh missionary baptist church,il,10540 s halsted st,60628
2503,(773) 253-9551,,chicago,historical pullman community organization,il,10515 s corliss ave,60628
2504,(773) 629-8983,evangelical,chicago,greater mount avery international ministries,il,10558 s wentworth ave,60628
2505,(773) 995-5377,christian,chicago,the body of christ,il,10532 s corliss ave,60628
2506,(708) 603-0771,pentecostal,chicago,harris temple church of god,il,10558 s michigan ave,60628
2507,(773) 774-1969,,chicago,montessori learning center,il,6740 n oliphant ave,60631
2508,(773) 375-7392,methodist,chicago,d c coleman temple ame chr,il,10250 s torrence ave,60617
2509,(773) 568-3200,baptist,chicago,bellevue baptist church,il,10700 s emerald ave,60628
2510,(773) 785-1976,baptist,chicago,lilydale progressive baptist,il,10706 s michigan ave,60628
2511,(773) 568-5006,,chicago,mt ebal,il,425 w 107th st,60628
2512,(773) 264-2009,,chicago,cbs outreach center,il,337 e 107th st,60628
2513,(773) 568-1300,baptist,chicago,bellevue baptist church,il,10715 s halsted st,60628
2514,(773) 928-0654,,chicago,greater revelation mb church,il,10723 s perry ave,60628
2515,(773) 445-9782,,chicago,apostolic assembly church,il,10708 s vincennes ave,60643
2516,(773) 785-5374,christian,chicago,christian love deliverance center,il,10742 s michigan ave,60628
2517,(773) 768-7283,,chicago,inspired word church,il,10401 s hoxie ave,60617
2518,(773) 253-2169,,chicago,cherubim seraphim church,il,10747 s halsted st,60628
2519,(773) 264-4400,baptist,chicago,universal community missionary baptist church,il,10809 s state st,60628
2520,(773) 928-8870,,chicago,one king one kingdom,il,10807 s wentworth ave,60628
2521,(773) 629-6865,evangelical,chicago,new light of the world ministries,il,10807 s wentworth ave,60628
2522,(773) 785-2331,,chicago,st john de la salle church,il,10805 s michigan ave,60628
2523,(773) 779-5901,,chicago,assembly of faith,il,1222 w 108th st,60643
2524,(872) 356-5006,baptist,chicago,revelation baptist church,il,10818 s michigan ave,60628
2525,(773) 631-2256,,chicago,st juliana school,il,7400 w touhy ave,60631
2526,(773) 779-9673,baptist,chicago,logos baptist assembly,il,10833 s halsted st,60628
2527,(773) 517-9304,,chicago,chicago oak lawn arabic,il,10456 s kedzie ave,60655
2528,(773) 264-5665,evangelical,chicago,roseland christian ministries,il,10858 s michigan ave,60628
2529,(773) 721-2563,catholic,chicago,saint kevin church,il,10509 s torrence ave,60617
2530,(773) 928-3530,Lutheran,chicago,zion lutheran church ev,il,10858 s king dr,60628
2531,(773) 995-1309,,chicago,greater,il,10858 s halsted st,60628
2532,(773) 734-1383,,chicago,saint francis de sales rectory,il,10201 s ewing ave,60617
2533,(773) 371-2300,baptist,chicago,salem baptist church,il,10909 s cottage grove ave,60628
2534,(773) 468-2283,baptist,chicago,mary magdalene missionary baptist church,il,10920 s princeton ave,60628
2535,(773) 568-1200,methodist,chicago,allen metropolitan christian methodist episcopal church,il,10946 s lowe ave,60628
2536,(773) 445-5575,,chicago,first jurisdiction il inc,il,1233 w 109th pl,60643
2537,(773) 468-3150,,chicago,gateway atostolic faith church,il,117 e 110th st,60628
2538,(773) 768-1956,,chicago,tohil and angels inc,il,10322 s ewing ave,60617
2539,(773) 734-0725,Lutheran,chicago,bethlehem lutheran church,il,10300 s avenue h,60617
2540,(773) 928-5063,,chicago,new life church,il,11026 s indiana ave,60628
2541,(773) 840-4385,,chicago,transformations church,il,11032 s indiana ave,60628
2542,(773) 264-4866,pentecostal,chicago,rehoboth church of god in christ,il,11032 s indiana ave,60628
2543,(773) 445-2909,seventh-day adventist,chicago,morgan park seventh-day church,il,1543 w 110th st,60643
2544,(773) 821-8429,baptist,chicago,love abide missionary baptist church,il,10854 s western ave,60643
2545,(708) 233-9500,catholic,chicago,greater change cathedral inc,il,10854 s western ave,60643
2546,(773) 534-0030,presbyterian,chicago,pilgrimage presbyterian church,il,10924 s hoyne ave,60643
2547,(773) 253-2780,baptist,chicago,bethel missionary baptist church,il,720 w 111th st,60628
2548,(773) 366-3840,,chicago,praise deliverance church,il,134 e 111th st,60628
2549,(773) 264-2588,,chicago,world outreach conference center inc,il,4 e 111th st,60628
2550,(773) 840-3466,christian,chicago,christ cbc,il,449 w 111th st,60628
2551,(773) 779-9950,evangelical,chicago,daughters of the moon humanitarian fellowship,il,1030 w 111th st,60643
2552,(773) 568-4581,baptist,chicago,greater new jerusalem baptist,il,144 e 111th st,60628
2553,(773) 568-0102,,chicago,richard reaves dgn,il,144 e 111th st,60628
2554,(773) 995-1004,,chicago,rev henderson hill reverend,il,400 e 111th st,60628
2555,(773) 468-1148,,chicago,st george & st matthias epscopalian church,il,164 e 111th st,60628
2556,(773) 445-5178,baptist,chicago,new hope baptist church,il,11021 s ashland ave,60643
2557,(773) 264-1142,pentecostal,chicago,pentecostal temple church of god in christ,il,415 w 111th st,60628
2558,(773) 785-3634,christian bible church,chicago,roseland bible church,il,233 w 111th st,60628
2559,(773) 660-0580,baptist,chicago,christ cathedral baptist church,il,445 w 111th st,60628
2560,(773) 238-2600,methodist,chicago,morgan park united methodist church,il,11030 s longwood dr,60643
2561,(773) 468-1970,,chicago,zion healing temple,il,433 e 111th st,60628
2562,(773) 821-0088,catholic,chicago,christ temple cathedral church,il,62 w 111th pl,60628
2563,(872) 703-3136,,chicago,greater house of prayer,il,700 e 111th st,60628
2564,(773) 941-5097,evangelical,chicago,debra parker ministries,il,447 e 111th st,60628
2565,(773) 366-3920,,chicago,new st rest,il,11043 s vincennes ave,60643
2566,(773) 779-3355,presbyterian,chicago,morgan park presbyterian church,il,11056 s longwood dr,60643
2567,(773) 445-9443,baptist,chicago,morgan park baptist church,il,11024 s bell ave,60643
2568,(773) 941-4579,pentecostal,chicago,ark of safety apostolic faith temple,il,215 w 111th pl,60628
2569,(773) 233-6953,baptist,chicago,beth eden baptist church,il,11121 s loomis st,60643
2570,(773) 445-4851,mormon,chicago,church of jesus christ of latter day saints,il,11107 s vincennes ave,60643
2571,(773) 779-0777,christian,chicago,church of the holy cross,il,1201 w 111th pl,60643
2572,(773) 238-6800,,chicago,holy name of mary church,il,11159 s loomis st,60643
2573,(773) 785-7476,presbyterian,chicago,cornerstone presbyterian church,il,11200 s state st,60628
2574,(773) 221-5774,evangelical,chicago,word evangelistic church,il,10501 s avenue j,60617
2575,(773) 785-1141,christian,chicago,jesus jubilee outreach ministries,il,52 w 112th pl,60628
2576,(773) 928-7870,methodist,chicago,greenstone united methodist church,il,11211 s saint lawrence ave,60628
2577,(773) 928-5350,christian,chicago,greater tabernacle m b church,il,11240 s indiana ave,60628
2578,(773) 238-0670,methodist,chicago,arnett chapel a m e ch,il,11218 s bishop st,60643
2579,(773) 881-7960,pentecostal,chicago,morgan park church of god,il,11153 s hoyne ave,60643
2580,(773) 785-8623,baptist,chicago,lilydale first baptist church,il,649 w 113th st,60628
2581,(773) 568-5403,evangelical,chicago,house of prayer for all nation ministries,il,11300 s edbrooke ave,60628
2582,(773) 238-8983,pentecostal,chicago,morgan park pentecostal church,il,1657 w monterey ave,60643
2583,(773) 785-2400,,chicago,starlight st james mb church,il,11300 s state st,60628
2584,(773) 264-9000,catholic,chicago,greater tabernacle cathedral,il,351 e 113th st,60628
2585,(773) 779-4665,christian,chicago,to god be the glory christian,il,11160 s longwood dr,60643
2586,(773) 445-1139,,chicago,holy name of mary church,il,1423 w 112th pl,60643
2587,(773) 445-6080,Lutheran,chicago,mt greenwood lutheran church,il,10901 s trumbull ave,60655
2588,(773) 785-4570,Lutheran,chicago,reformation lutheran church,il,11310 s forest ave,60628
2589,(773) 905-3461,christian,chicago,kingdom builders for christ,il,433 e 113th st,60628
2590,(773) 253-8490,,chicago,new life family worship,il,32 e 113th pl,60628
2591,(773) 821-5552,baptist,chicago,mission of faith baptist church,il,11321 s prairie ave,60628
2592,(773) 264-2273,,chicago,the womans missionary council,il,11321 s aberdeen st,60643
2593,(773) 821-5558,baptist,chicago,first corinthians baptist church,il,11359 s state st,60628
2594,(773) 264-1100,evangelical,chicago,dan ministries,il,11302 s vincennes ave,60643
2595,(773) 568-2929,churches of christ,chicago,sheldon heights church of christ,il,11355 s halsted st,60628
2596,(773) 785-1840,baptist,chicago,mount joy baptist church,il,11339 s may st,60643
2597,(773) 233-8844,,chicago,st cajetan,il,2447 w 112th st,60655
2598,(773) 821-6221,muslim,chicago,mosque of umar,il,11365 s forest ave,60628
2599,(773) 779-7026,,chicago,wonderful saviour outreach,il,11354 s loomis st,60643
2600,(773) 239-2396,,chicago,crosswinds church,il,10835 s pulaski rd,60655
2601,(773) 379-2724,christian jehovah's witnesses,chicago,jehovah's witnesses,il,11442 s halsted st,60628
2602,(773) 735-6485,catholic,chicago,devine word polish national catholic church,il,11442 s halsted st,60628
2603,(773) 568-8350,,chicago,house of hope,il,752 e 114th st,60628
2604,(773) 785-7750,baptist,chicago,my holy rock missionary baptist church,il,11441 s wentworth ave,60628
2605,(773) 785-3400,baptist,chicago,christian covenant missionary baptist,il,200 w 115th st,60628
2606,(773) 568-6860,,chicago,new mount tabor mb church,il,434 w 115th st,60628
2607,(773) 980-1065,pentecostal,chicago,paradise temple chr-god in,il,11445 s forest ave,60628
2608,(773) 264-2800,,chicago,evangelism outreach,il,214 e 115th st,60628
2609,(773) 568-7612,baptist,chicago,faith united missionary baptist church,il,120 e 115th st,60628
2610,(773) 840-4650,,chicago,new saint rest mb church,il,344 e 115th st,60628
2611,(773) 701-6119,baptist,chicago,united biible way missionary baptist church,il,252 e 115th st,60628
2612,(773) 881-6900,pentecostal,chicago,apostolic pentecostal church,il,11401 s vincennes ave,60643
2613,(773) 568-7589,,chicago,st john mb church,il,211 e 115th st,60628
2614,(773) 238-4086,hispanic christian,chicago,iglesia cristiana esperanza viva,il,3509 w 111th st,60655
2615,(773) 264-6201,Lutheran,chicago,lutheran church of the holy spirit,il,1259 w 115th st,60643
2616,(773) 264-9607,evangelical,chicago,emmanuel temple evangelistic,il,343 e 115th st,60628
2617,(773) 629-8089,evangelical,chicago,heaven hands ministries,il,355 e 115th st,60628
2618,(773) 568-7664,,chicago,crown of life mb church,il,11500 s front ave,60628
2619,(773) 504-4527,Lutheran,chicago,lutheran church of the holy spirit,il,1335 w 115th st,60643
2620,(773) 468-1200,,chicago,st anthony's church,il,11533 s prairie ave,60628
2621,(773) 366-3030,evangelical,chicago,saint & love fellowship,il,332 e kensington ave,60628
2622,(708) 937-4696,christian,chicago,servants-christ community outreach,il,11571 s wentworth ave,60628
2623,(773) 468-2129,christian,chicago,new christian joy mb church,il,11594 s state st,60628
2624,(773) 721-4141,methodist,chicago,east side united methodist church,il,11000 s ewing ave,60617
2625,(773) 686-4935,,chicago,skyline management group ohare,il,5600 mannheim rd,60666
2626,(773) 928-1001,pentecostal,chicago,bethel apostolic faith church,il,16 e 117th st,60628
2627,(872) 356-5446,,chicago,king dominion,il,11625 s ashland ave,60643
2628,(773) 840-4204,christian,chicago,victory outreach church,il,11700 s michigan ave,60628
2629,(773) 253-8200,,chicago,new psalmist ame,il,11720 s peoria st,60643
2630,(773) 233-3955,catholic,chicago,sacred heart church,il,11652 s church st,60643
2631,(773) 721-5383,catholic,chicago,evangelical catholic diocese,il,11045 s avenue g,60617
2632,(773) 277-6646,christian,chicago,bible way apost faith church,il,11203 s avenue o,60617
2633,(773) 434-4848,baptist,chicago,holy trinity church of christ baptist,il,11203 s avenue o,60617
2634,(773) 445-9040,evangelical,chicago,christian women outreach ministries,il,11622 s western ave,60643
2635,(773) 221-1040,,chicago,annunciata parish,il,11128 s avenue g,60617
2636,(773) 821-0372,baptist,chicago,salem baptist chu,il,11816 s indiana ave,60628
2637,(773) 264-7300,baptist,chicago,original new paradise missionary baptist church,il,11830 s wallace st,60628
2638,(773) 928-7769,,chicago,maple park church,il,11759 s ashland ave,60643
2639,(773) 928-0167,seventh-day adventist,chicago,chicago straford memorial seventh day adventist church,il,500 w 119th st,60628
2640,(773) 821-7980,,chicago,new mt zion mb church,il,604 w 119th st,60628
2641,(773) 468-0112,evangelical,chicago,christian fellowship,il,445 w 119th st,60628
2642,(773) 785-4244,pentecostal,chicago,west pullman church of god,il,322 w 119th st,60628
2643,(773) 629-6649,baptist,chicago,mt zion first holy miracle baptist church,il,956 w 119th st,60643
2644,(773) 785-2200,baptist,chicago,greater canaan missionary baptist church,il,35 w 119th st,60628
2645,(773) 995-1100,,chicago,faith and power,il,415 w 119th st,60628
2646,(773) 568-2864,christian bible church,chicago,refuge bible church,il,11926 s parnell ave,60628
2647,(773) 264-5077,christian,chicago,christian reformed apostolic,il,11926 s parnell ave,60628
2648,(773) 840-3102,pentecostal,chicago,lively stone apostolic church,il,622 w 120th st,60628
2649,(312) 928-0958,pentecostal,chicago,house-prayer temple church of god in,il,622 w 120th st,60628
2650,(773) 264-3020,evangelical,chicago,new vision of faith ministries,il,447 w 120th st,60628
2651,(773) 264-4950,pentecostal,chicago,gospel pentecostal,il,539 w 120th st,60628
2652,(708) 933-6043,evangelical,chicago,true spirit international ministries,il,539 w 120th st,60628
2653,(773) 840-4152,baptist,chicago,holy cross baptist church,il,637 w 120th st,60628
2654,(773) 253-8856,baptist,chicago,joyfellowshipbaptistchurch,il,12001 s indiana ave,60628
2655,(773) 785-0115,,chicago,sure-way m b church,il,12000 s halsted st,60628
2656,(773) 731-2925,orthodox church,chicago,saint simeon serbian orthodox church,il,3737 e 114th st,60617
2657,(773) 512-4424,,chicago,trashout properties,il,12149 s princeton ave,60628
2658,(773) 660-9266,evangelical,chicago,christ kingdom ministries international,il,12225 s emerald ave,60628
2659,(773) 568-7822,,chicago,zacchaeus house,il,12242 s parnell ave,60628
2660,(773) 995-0131,baptist,chicago,greater new mount eagle baptist church,il,12301 s michigan ave,60628
2661,(773) 264-1384,pentecostal,chicago,saint peter church of god & christ,il,52 w 127th st,60628
2662,(773) 928-8889,baptist,chicago,progressive missionary baptist,il,26 e 127th st,60628
2663,(708) 921-8832,pentecostal,chicago,kingdom apostolic church international,il,62 w 127th st,60628
2664,(773) 821-5100,evangelical,chicago,joyful harvest christian ministries,il,12762 s halsted st,60628
2665,(773) 264-2100,christian,chicago,christ church of chicago,il,12900 s halsted st,60628
2666,(773) 646-1747,Lutheran,chicago,lebanon lutheran church,il,13100 s manistee ave,60633
2667,(773) 646-4877,,chicago,st florian church,il,13145 s houston ave,60633
2668,(773) 660-1951,evangelical,chicago,word warfare & worship ministries,il,10756 s michigan ave,60628
2669,(773) 468-6006,,chicago,temple of glory international,il,311 e 95th st,60619
2670,(773) 928-4420,evangelical,chicago,consuming fire ministries,il,1414 w 121st st,60643
2671,(773) 631-9131,Lutheran,chicago,edison park lutheran church,il,6626 n oliphant ave,60631
2672,(773) 264-0260,baptist,chicago,mt. olive missionary baptist church,il,653 e 134th st,60827
2673,(773) 468-3857,,chicago,peter rock church,il,13400 s corliss ave,60827
2674,(773) 291-9915,pentecostal,chicago,lively stone church of god in christ,il,735 e 134th st,60827
2675,(773) 941-6099,evangelical,chicago,city of hope evangelistic ministry,il,935 e 134th st,60827
2681,(773) 568-0074,,chicago,glory to glory family,il,12238 s parnell ave,60628
2682,(773) 445-6913,christian,chicago,christian youth m b church,il,8801 s hermitage ave,60620
2683,(773) 881-7710,baptist,chicago,tried stone baptist church,il,1415 w 104th st,60643
2684,(773) 298-9151,christian,chicago,brainerd community of christ,il,8805 s throop st,60620
2685,(773) 735-6205,baptist,chicago,ashburn baptist church,il,3647 w 83rd st,60652
2686,(773) 902-7684,,chicago,embassy international,il,2437 e 87th st,60617
2687,(773) 488-4488,,chicago,st joachim's church,il,700 e 91st st,60619
2688,(773) 625-7165,catholic,chicago,st michael luth ch,il,8200 w addison st,60634
2689,(773) 445-4069,united church of christ,chicago,trinity united church of christ,il,421 w 95th st,60628
2690,(773) 445-5300,methodist,chicago,trinity united methodist church,il,9848 s winchester ave ste 1,60643
2691,(773) 264-4300,baptist,chicago,damascus baptist church,il,10014 s michigan ave,60628
2692,(773) 779-1166,catholic,chicago,st barnabas church,il,10134 s longwood dr,60643
2693,(773) 928-2030,,chicago,house of jacob,il,10359 s eberhart ave,60628
2694,(773) 445-6565,,chicago,saint john fisher church,il,10234 s washtenaw ave,60655
2695,(773) 568-3520,,chicago,house of god,il,10555 s emerald ave,60628
2696,(773) 238-2320,Lutheran,chicago,saint john divine lutheran church,il,10511 s oakley ave,60643
2697,(773) 233-5990,evangelical,chicago,by faith christian ministries,il,10540 s western ave ste 205,60643
